10,2,1520,154.71,12.742,0.66986,154.98,12.781,0.67205,155.22,12.76,0.67179,0.67124
10,2,1530,154.74,12.743,0.66973,154.99,12.785,0.67205,155.27,12.762,0.67196,0.67124
10,2,1540,154.78,12.743,0.66969,154.99,12.787,0.67191,155.31,12.767,0.67214,0.67125
10,2,1550,154.84,12.745,0.66979,155,12.788,0.67172,155.33,12.771,0.67228,0.67127
10,2,1560,154.91,12.748,0.67003,155.01,12.788,0.67155,155.34,12.776,0.67235,0.67131
10,2,1570,154.97,12.753,0.67032,155.03,12.787,0.67142,155.32,12.78,0.67235,0.67136
10,2,1580,155,12.756,0.67055,155,12.784,0.67126,155.27,12.782,0.67229,0.67137
10,2,1590,155.01,12.758,0.67072,154.95,12.778,0.67099,155.18,12.781,0.67213,0.67128
10,2,1600,155,12.757,0.67087,154.88,12.769,0.67065,155.07,12.777,0.67188,0.67114
10,2,1610,155.01,12.756,0.67108,154.84,12.76,0.67039,154.97,12.772,0.67159,0.67102
10,2,1620,155.02,12.757,0.67133,154.84,12.753,0.67035,154.91,12.768,0.67134,0.67101
10,2,1630,155.05,12.76,0.67152,154.86,12.75,0.6705,154.9,12.766,0.67135,0.67112
10,2,1640,155.22,12.764,0.6719,154.85,12.75,0.67045,154.95,12.772,0.67199,0.67145
10,2,1650,155.59,12.777,0.6734,154.88,12.746,0.66977,154.9,12.788,0.67299,0.67206
10,2,1660,156.11,12.811,0.67686,155.12,12.734,0.66887,154.57,12.806,0.67308,0.67295
10,2,1670,156.41,12.873,0.68189,155.73,12.717,0.66936,153.88,12.805,0.67073,0.67401
10,2,1680,156.06,12.947,0.6864,156.68,12.713,0.67323,153.02,12.758,0.66543,0.67507
10,2,1690,154.71,12.999,0.68747,157.65,12.743,0.68119,152.37,12.654,0.65879,0.67591
10,2,1700,152.4,12.982,0.68278,158.03,12.812,0.69153,152.28,12.511,0.65447,0.67642
10,2,1710,149.62,12.859,0.67201,157.22,12.897,0.7006,152.81,12.373,0.65643,0.67655
10,2,1720,147.15,12.631,0.65795,154.9,12.947,0.70428,153.54,12.288,0.66599,0.67632
10,2,1730,145.69,12.338,0.64647,151.3,12.904,0.69987,153.71,12.278,0.68025,0.67584
10,2,1740,145.41,12.056,0.64409,147.21,12.73,0.68731,152.58,12.32,0.69343,0.67524
10,2,1750,145.77,11.862,0.6534,143.7,12.434,0.67031,149.82,12.348,0.6998,0.67473
10,2,1760,145.78,11.789,0.67041,141.62,12.072,0.65631,145.68,12.287,0.69596,0.67439
10,2,1770,144.44,11.805,0.68696,141.08,11.736,0.65332,141.06,12.089,0.68195,0.67421
10,2,1780,141.26,11.823,0.6954,141.36,11.508,0.66413,137.1,11.754,0.66224,0.67407
10,2,1790,136.49,11.747,0.69141,141.24,11.42,0.68362,134.71,11.344,0.64576,0.67384
10,2,1800,131.07,11.516,0.67483,139.62,11.426,0.70234,133.95,10.955,0.64187,0.67338
11,3,0,0,0,1,0,0,1,0,0,1,NaN
11,3,10,0,0,1,0,0,1,0,0,1,0.89289
11,3,20,0,0,1,0,0,1,0,0,1,0.84119
11,3,30,0,0,1,0,0,1,0,0,1,0.8269
11,3,40,0,0,1,0,0,1,0,0,1,0.81724
11,3,50,0,0,1,0,0,1,0,0,1,0.8092
11,3,60,0,0,1,0,0,1,0,0,1,0.80165
11,3,70,0,0,1,0,0,1,0,0,1,0.79411
11,3,80,0,0,1,0,0,1,0,0,1,0.78639
11,3,90,0,0,1,0,0,1,0,0,1,0.77837
11,3,100,0,0,1,0,0,1,0,0,1,0.76986
11,3,110,0,0,1,0,0,1,0,0,1,0.76079
11,3,120,0,0,1,0,0,1,0,0,1,0.75123
11,3,130,0,0,1,0,0,1,0,0,1,0.74146
11,3,140,0,0,1,0,0,1,0,0,1,0.73199
11,3,150,0,0,1,0,0,1,0,0,1,0.72349
11,3,160,0,0,1,0,0,1,0,0,1,0.71662
11,3,170,115.25,9.795,0.65306,129.85,10.269,0.78429,137.95,9.632,0.69038,0.7118
11,3,180,124.28,9.7846,0.55373,134.38,11.936,0.78561,161.27,10.839,0.7643,0.70916
11,3,190,142.27,9.7803,0.52697,134.66,13.168,0.75059,181.58,12.665,0.81984,0.70901
11,3,200,165.98,10.207,0.58539,134.33,13.87,0.68283,196.28,14.725,0.84788,0.71103
11,3,210,190.59,11.304,0.67547,137.36,14.088,0.59512,204.3,16.639,0.85475,0.714
11,3,220,211.95,12.95,0.74868,146.08,13.976,0.51875,205.86,18.127,0.84535,0.71649
